# Time, Phi
8.788788788788789219e+00,1.068311938443168296e+00
8.808808808808809232e+00,1.114548147232794495e+00
8.828828828828829245e+00,1.160661270110382892e+00
8.848848848848849258e+00,1.206625106255487800e+00
8.868868868868869271e+00,1.252413677278121806e+00
8.888888888888889284e+00,1.298001242282404988e+00
8.908908908908909297e+00,1.343362312710635109e+00
8.928928928928929309e+00,1.388471666959642414e+00
8.948948948948949322e+00,1.433304364761491367e+00
8.968968968968969335e+00,1.477835761320666519e+00
8.988988988988989348e+00,1.522041521200172998e+00
9.009009009009009361e+00,1.565897631949165536e+00
9.029029029029029374e+00,1.609380417464832291e+00
9.049049049049049387e+00,1.652466551081540835e+00
9.069069069069069400e+00,1.695133068380468844e+00
9.089089089089089413e+00,1.737357379713029726e+00
9.109109109109109426e+00,1.779117282431783131e+00
9.129129129129129439e+00,1.820390972822574893e+00
9.149149149149149451e+00,1.861157057731958053e+00
9.169169169169169464e+00,1.901394565884168664e+00
9.189189189189189477e+00,1.941082958882069054e+00
9.209209209209209490e+00,1.980202141886779899e+00
9.229229229229229503e+00,2.018732473970924701e+00
9.249249249249249516e+00,2.056654778140593276e+00
9.269269269269269529e+00,2.093950351021408363e+00
9.289289289289289542e+00,2.130600972204320431e+00
9.309309309309309555e+00,2.166588913246918491e+00
9.329329329329329568e+00,2.201896946326340476e+00
9.349349349349349581e+00,2.236508352540117261e+00
9.369369369369369593e+00,2.270406929851414457e+00
9.389389389389389606e+00,2.303577000675530950e+00
9.409409409409409619e+00,2.336003419104593526e+00
9.429429429429429632e+00,2.367671577767739954e+00
9.449449449449449645e+00,2.398567414324278335e+00
9.469469469469469658e+00,2.428677417587536524e+00
9.489489489489489671e+00,2.457988633277373935e+00
9.509509509509509684e+00,2.486488669399591345e+00
9.529529529529529697e+00,2.514165701250656859e+00
9.549549549549549710e+00,2.541008476046448639e+00
9.569569569569569722e+00,2.567006317173966323e+00
9.589589589589589735e+00,2.592149128065136310e+00
9.609609609609609748e+00,2.616427395692170421e+00
9.629629629629629761e+00,2.639832193684078732e+00
9.649649649649649774e+00,2.662355185064234853e+00
9.669669669669669787e+00,2.683988624609131790e+00
9.689689689689689800e+00,2.704725360828645897e+00
9.709709709709709813e+00,2.724558837568409331e+00
9.729729729729729826e+00,2.743483095235120128e+00
9.749749749749749839e+00,2.761492771645825517e+00
9.769769769769769852e+00,2.778583102502432567e+00
9.789789789789789864e+00,2.794749921493006717e+00
9.809809809809809877e+00,2.809989660021516400e+00
9.829829829829829890e+00,2.824299346568016400e+00
9.849849849849849903e+00,2.837676605681428654e+00
9.869869869869869916e+00,2.850119656607292384e+00
9.889889889889889929e+00,2.861627311553115671e+00
9.909909909909909942e+00,2.872198973594096927e+00
9.929929929929929955e+00,2.881834634222287139e+00
9.949949949949949968e+00,2.890534870542389445e+00
9.969969969969969981e+00,2.898300842117644827e+00
9.989989989989989994e+00,2.905134287469433030e+00
1.001001001001001001e+01,2.911037520234428300e+00
1.003003003003003002e+01,2.916013424983321389e+00
1.005005005005005003e+01,2.920065452705339126e+00
1.007007007007007005e+01,2.923197615962962903e+00
1.009009009009009006e+01,2.925414483721421099e+00
1.011011011011011007e+01,2.926721175857740942e+00
1.013013013013013008e+01,2.927123357354292743e+00
1.015015015015015010e+01,2.926627232181939764e+00
1.017017017017017011e+01,2.925239536878083690e+00
1.019019019019019012e+01,2.922967533825051145e+00
1.021021021021021014e+01,2.919819004234427418e+00
1.023023023023023015e+01,2.915802240843098581e+00
1.025025025025025016e+01,2.910926040326921260e+00
1.027027027027027017e+01,2.905199695438078322e+00
1.029029029029029019e+01,2.898632986872317741e+00
1.031031031031031020e+01,2.891236174872433118e+00
1.033033033033033021e+01,2.883019990574439362e+00
1.035035035035035023e+01,2.873995627103058226e+00
1.037037037037037024e+01,2.864174730423245663e+00
1.039039039039039025e+01,2.853569389954594193e+00
1.041041041041041026e+01,2.842192128955577601e+00
1.043043043043043028e+01,2.830055894684716300e+00
1.045045045045045029e+01,2.817174048345815418e+00
1.047047047047047030e+01,2.803560354824576883e+00
1.049049049049049032e+01,2.789228972223938285e+00
1.051051051051051033e+01,2.774194441205590778e+00
1.053053053053053034e+01,2.758471674145240193e+00
1.055055055055055035e+01,2.742075944109217289e+00
1.057057057057057037e+01,2.725022873660130962e+00
1.059059059059059038e+01,2.707328423499350656e+00
1.061061061061061039e+01,2.689008880954118386e+00
1.063063063063063041e+01,2.670080848317208044e+00
1.065065065065065042e+01,2.650561231047056765e+00
1.067067067067067043e+01,2.630467225836360168e+00
1.069069069069069045e+01,2.609816308557168618e+00
1.071071071071071046e+01,2.588626222090574469e+00
1.073073073073073047e+01,2.566914964049047398e+00
1.075075075075075048e+01,2.544700774399607734e+00
1.077077077077077050e+01,2.522002122995964157e+00
1.079079079079079051e+01,2.498837697027776805e+00
1.081081081081081052e+01,2.475226388395260990e+00
1.083083083083083054e+01,2.451187281017308539e+00
1.085085085085085055e+01,2.426739638081308215e+00
1.087087087087087056e+01,2.401902889242890637e+00
1.089089089089089057e+01,2.376696617783738752e+00
1.091091091091091059e+01,2.351140547735666164e+00
1.093093093093093060e+01,2.325254530979111500e+00
1.095095095095095061e+01,2.299058534324143199e+00
1.097097097097097063e+01,2.272572626582127775e+00
1.099099099099099064e+01,2.245816965636094231e+00
1.101101101101101065e+01,2.218811785517817547e+00
1.103103103103103066e+01,2.191577383499640153e+00
1.105105105105105068e+01,2.164134107208949498e+00
1.107107107107107069e+01,2.136502341773188540e+00
1.109109109109109070e+01,2.108702497003262621e+00
1.111111111111111072e+01,2.080754994623074783e+00
1.113113113113113073e+01,2.052680255552921107e+00
1.115115115115115074e+01,2.024498687254368434e+00
1.117117117117117076e+01,1.996230671144160640e+00
1.119119119119119077e+01,1.967896550084654361e+00
1.121121121121121078e+01,1.939516615958174928e+00
1.123123123123123079e+01,1.911111097332574005e+00
1.125125125125125081e+01,1.882700147225246035e+00
1.127127127127127082e+01,1.854303830972707345e+00
1.129129129129129083e+01,1.825942114212732115e+00
1.131131131131131085e+01,1.797634850986015165e+00
1.133133133133133086e+01,1.769401771964138392e+00
1.135135135135135087e+01,1.741262472810524820e+00
1.137137137137137088e+01,1.713236402681025394e+00
1.139139139139139090e+01,1.685342852870526542e+00
1.141141141141141091e+01,1.657600945611988008e+00
1.143143143143143092e+01,1.630029623034107367e+00
1.145145145145145094e+01,1.602647636283682342e+00
